,JTXX_ID,ZXSZK,JKZK,CJDJ,CJLB,LDJN,SFSW,SFZP
46793,2828,0.0,4,2,3.0,3,1,1
46795,2829,0.0,2,0,0.0,3,1,0
46796,2830,0.0,4,1,7.0,4,1,0
46797,2831,0.0,1,0,0.0,2,1,0
46798,2831,0.0,4,2,2.0,4,1,0
46799,2831,3.0,1,0,0.0,5,1,0
46800,2832,0.0,1,0,0.0,3,1,0
46801,2832,0.0,1,0,0.0,2,1,0
46802,2832,0.0,1,0,0.0,2,1,0
47256,2832,5.0,4,2,7.0,5,1,0
47257,2832,3.0,1,0,0.0,5,1,0
47259,2833,0.0,1,0,0.0,3,1,0
47260,2833,0.0,2,0,0.0,3,1,0
47261,2833,0.0,4,2,2.0,4,1,0
47266,2834,1.0,1,0,0.0,5,1,0
47268,2834,3.0,1,0,0.0,5,1,0
47267,2834,4.0,1,0,0.0,5,1,0
47265,2834,1.0,1,0,0.0,5,1,0
47262,2834,0.0,1,0,0.0,2,1,0
47263,2834,0.0,4,2,3.0,3,1,0
47270,2834,3.0,1,0,0.0,5,1,0
47264,2834,3.0,1,0,0.0,5,1,0
47271,2834,3.0,1,0,0.0,5,1,0
47272,2835,0.0,2,0,0.0,3,1,0
47273,2836,0.0,1,0,0.0,3,1,1
47274,2837,0.0,4,2,2.0,3,1,1
47276,2838,0.0,4,4,3.0,3,1,0
47277,2838,0.0,1,0,0.0,3,1,0
47278,2839,14.0,1,0,0.0,2,1,0
47284,2840,0.0,2,0,0.0,4,1,0
47279,2840,0.0,2,0,0.0,3,1,0
47283,2840,4.0,1,0,0.0,5,1,0
47280,2840,0.0,1,0,0.0,2,1,0
47282,2840,0.0,1,0,0.0,2,1,0
47288,2841,6.0,1,0,0.0,5,1,0
47287,2841,0.0,2,0,0.0,3,1,0
47286,2841,0.0,1,0,0.0,3,1,0
47285,2841,9.0,1,0,0.0,2,1,0
47291,2842,0.0,1,0,0.0,2,1,0
47289,2842,0.0,2,0,0.0,3,1,0
47290,2842,0.0,2,0,0.0,3,1,0
47293,2843,0.0,1,0,0.0,2,1,0
47294,2844,0.0,1,0,0.0,3,1,0
47295,2844,0.0,4,1,3.0,4,1,0
47297,2844,5.0,1,0,0.0,5,1,0
47296,2844,3.0,4,2,3.0,5,1,0
47298,2845,0.0,4,4,1.0,3,1,0
51732,2846,0.0,1,0,0.0,3,1,0
51733,2847,0.0,4,4,3.0,3,1,0
51734,2848,0.0,4,3,1.0,3,1,0
51735,2849,0.0,2,0,0.0,3,1,0
51737,2850,0.0,2,0,0.0,3,1,0
51824,2851,5.0,1,0,0.0,5,1,0
51739,2851,0.0,1,0,0.0,2,1,0
51738,2851,0.0,2,0,0.0,3,1,0
51825,2851,2.0,1,0,0.0,5,1,0
51828,2852,0.0,1,0,0.0,2,1,0
51829,2852,1.0,1,0,0.0,5,1,0
51827,2852,0.0,4,4,1.0,3,1,0
51826,2852,0.0,4,4,1.0,3,1,0
51948,2853,0.0,4,2,3.0,4,1,1
51838,2854,0.0,4,2,3.0,4,0,1
51950,2855,0.0,4,2,1.0,4,1,1
51951,2855,0.0,4,2,2.0,4,1,1
51952,2856,0.0,2,0,0.0,3,1,0
51956,2857,0.0,1,0,0.0,2,1,0
51953,2857,0.0,1,0,0.0,3,1,0
51955,2857,0.0,2,0,0.0,3,1,0
51954,2857,0.0,1,0,0.0,2,1,0
51957,2858,0.0,1,0,0.0,3,1,0
51958,2858,0.0,4,2,1.0,4,1,0
51960,2858,0.0,4,2,3.0,3,1,0
51961,2859,0.0,2,0,0.0,3,1,0
51962,2859,15.0,1,0,0.0,2,1,0
51963,2860,0.0,2,0,0.0,3,1,0
51965,2860,1.0,1,0,0.0,5,1,0
51964,2860,0.0,1,0,0.0,2,1,0
52748,2861,0.0,2,0,0.0,3,1,0
52749,2862,0.0,1,0,0.0,3,1,0
52750,2863,0.0,1,0,0.0,3,1,0
52751,2864,0.0,2,0,0.0,3,1,0
52753,2865,0.0,1,0,0.0,3,1,0
52993,2866,0.0,4,1,4.0,4,1,1
52997,2867,5.0,1,0,0.0,5,1,0
52996,2867,0.0,1,0,0.0,2,1,0
52994,2867,0.0,1,0,0.0,2,1,0
52995,2867,0.0,1,0,0.0,2,1,0
52998,2868,0.0,2,0,0.0,3,1,0
52999,2868,0.0,2,0,0.0,3,1,0
53000,2868,0.0,2,0,8.0,3,1,0
53001,2869,0.0,4,2,2.0,4,1,1
53003,2869,14.0,1,0,0.0,2,1,1
53004,2870,0.0,2,0,0.0,3,1,0
53006,2871,0.0,1,0,0.0,2,1,0
53005,2871,0.0,1,0,0.0,2,1,0
53007,2871,0.0,1,0,0.0,2,1,0
53008,2871,3.0,3,0,0.0,5,1,0
53009,2872,0.0,4,2,1.0,3,1,0
53010,2873,0.0,4,4,1.0,4,1,0
53011,2873,0.0,4,2,3.0,4,1,0
53012,2873,0.0,1,0,0.0,2,1,0
53015,2874,0.0,1,0,0.0,2,1,0
53017,2874,4.0,1,0,0.0,5,1,0
53014,2874,0.0,1,0,0.0,2,1,0
53016,2874,3.0,1,0,0.0,5,1,0
53021,2875,0.0,1,0,0.0,2,1,0
53020,2875,3.0,1,0,0.0,5,1,0
53018,2875,0.0,4,4,1.0,3,1,0
53019,2875,0.0,4,3,2.0,3,1,0
50737,2876,0.0,4,1,2.0,3,1,0
50739,2876,0.0,1,0,0.0,2,1,0
50736,2876,0.0,1,0,0.0,3,1,0
50740,2877,0.0,1,0,0.0,3,1,0
52878,2878,0.0,2,0,0.0,3,1,0
52879,2879,4.0,1,0,0.0,5,1,1
52880,2880,0.0,2,0,0.0,3,1,0
52881,2881,0.0,2,0,0.0,3,1,1
52882,2882,0.0,4,2,3.0,3,1,1
52883,2883,0.0,4,3,1.0,4,1,1
52884,2883,0.0,1,0,0.0,2,1,1
52885,2884,0.0,1,0,0.0,2,1,0
52886,2885,0.0,2,0,0.0,3,1,0
52887,2886,0.0,2,0,0.0,3,1,0
52889,2887,0.0,4,2,1.0,3,1,0
52890,2887,0.0,1,0,0.0,2,1,0
52888,2887,0.0,1,0,0.0,3,1,0
52891,2887,0.0,1,0,0.0,2,1,0
52893,2888,0.0,2,0,0.0,4,1,0
52892,2888,0.0,4,2,2.0,3,1,0
52896,2889,0.0,1,0,0.0,2,1,1
52895,2889,0.0,1,0,0.0,2,1,1
52894,2889,0.0,2,0,0.0,3,1,1
52897,2890,0.0,1,0,0.0,2,1,0
52898,2890,0.0,1,0,0.0,2,1,0
52899,2891,0.0,2,0,0.0,4,1,0
52900,2892,0.0,2,0,0.0,4,1,0
52901,2893,0.0,2,0,0.0,3,1,0
52902,2894,0.0,4,3,2.0,4,1,0
52903,2895,0.0,2,0,0.0,3,1,0
51762,2896,0.0,2,0,0.0,3,1,0
51763,2897,0.0,2,0,0.0,3,1,0
51764,2898,0.0,4,4,1.0,4,1,0
51765,2899,0.0,2,0,0.0,3,1,0
51972,2899,0.0,1,0,0.0,2,1,0
51974,2900,0.0,4,2,1.0,4,1,0
51973,2900,0.0,1,0,0.0,2,1,0
51975,2901,0.0,4,2,2.0,4,1,1
51976,2902,9.0,1,0,0.0,2,1,0
51977,2903,0.0,2,0,0.0,3,1,0
51978,2904,0.0,4,2,3.0,3,1,0
51979,2905,0.0,2,0,0.0,3,1,0
51980,2906,6.0,1,0,0.0,5,1,1
51982,2907,12.0,1,0,0.0,2,1,0
51983,2907,0.0,1,0,0.0,2,1,0
51981,2907,0.0,1,0,0.0,2,1,0
51986,2908,0.0,4,1,2.0,4,1,1
51985,2908,0.0,4,1,2.0,4,1,1
51984,2908,0.0,2,0,0.0,3,1,1
51987,2909,0.0,2,0,0.0,3,1,0
51988,2909,0.0,2,0,0.0,3,1,0
51989,2910,0.0,1,0,0.0,3,1,0
51990,2911,0.0,1,0,0.0,3,1,0
51991,2912,0.0,2,0,0.0,3,1,1
51992,2912,0.0,4,2,1.0,4,1,1
51993,2912,3.0,1,0,0.0,5,1,1
52926,2913,0.0,4,4,3.0,4,1,1
51994,2913,0.0,2,0,0.0,3,1,1
53027,2913,0.0,4,2,3.0,4,1,1
53028,2914,0.0,1,0,0.0,5,1,0
53029,2915,0.0,2,0,0.0,3,1,1
49975,2916,0.0,4,2,1.0,3,1,1
49977,2917,0.0,2,0,0.0,3,1,0
49981,2917,5.0,1,0,0.0,5,1,0
49982,2917,3.0,1,0,0.0,5,1,0
49978,2917,0.0,3,0,0.0,4,1,0
49979,2917,0.0,1,0,0.0,2,1,0
49980,2917,0.0,1,0,0.0,2,1,0
49983,2918,0.0,2,0,0.0,3,1,0
49984,2919,0.0,2,0,0.0,3,1,0
49985,2919,0.0,2,0,0.0,3,1,0
49986,2919,0.0,1,0,0.0,2,1,0
49989,2919,0.0,4,3,2.0,4,1,0
49990,2919,2.0,1,0,0.0,5,1,0
49988,2919,0.0,1,0,0.0,2,1,0
49992,2919,2.0,1,0,0.0,5,1,0
49993,2919,2.0,1,0,0.0,5,1,0
49991,2919,3.0,1,0,0.0,5,1,0
49994,2920,0.0,2,0,0.0,3,1,0
49995,2920,3.0,1,0,0.0,5,1,0
49999,2921,0.0,1,0,0.0,3,1,0
49997,2921,0.0,2,0,0.0,4,1,0
49996,2921,0.0,4,2,2.0,4,1,0
50000,2922,0.0,4,3,2.0,3,1,1
50001,2923,0.0,2,0,0.0,3,1,0
49887,2924,0.0,4,2,4.0,4,1,0
50102,2925,0.0,2,0,0.0,3,1,0
51269,2925,0.0,1,0,0.0,2,1,0
51271,2926,0.0,1,0,0.0,2,1,0
51270,2926,0.0,1,0,0.0,3,1,0
51273,2927,0.0,1,0,0.0,3,1,1
51272,2927,0.0,4,2,1.0,4,1,1
51275,2927,0.0,4,3,1.0,4,1,1
51280,2928,3.0,4,2,6.0,5,1,0
51277,2928,0.0,4,2,3.0,3,1,0
51276,2928,0.0,2,0,0.0,3,1,0
51278,2928,0.0,4,2,3.0,4,1,0
51279,2928,4.0,4,2,3.0,5,1,0
51281,2929,0.0,1,0,0.0,5,1,0
51282,2929,0.0,1,0,0.0,5,1,0
51283,2930,0.0,4,3,2.0,3,1,1
51284,2930,0.0,1,0,0.0,3,1,1
51286,2931,0.0,2,0,0.0,4,1,0
51287,2932,0.0,4,4,1.0,3,1,0
51288,2933,0.0,1,0,0.0,3,1,0
51290,2934,0.0,2,0,0.0,3,1,1
51289,2934,0.0,4,1,7.0,4,1,1
51294,2935,0.0,1,0,0.0,2,1,0
51293,2935,0.0,1,0,0.0,2,1,0
51292,2935,0.0,1,0,0.0,2,1,0
51291,2935,0.0,2,0,0.0,4,1,0
51295,2936,0.0,2,0,0.0,3,1,0
42471,2937,0.0,4,1,3.0,4,1,0
42472,2938,0.0,4,4,4.0,3,1,0
42473,2939,0.0,4,4,3.0,4,1,0
42475,2939,6.0,1,0,0.0,5,1,0
42474,2939,0.0,4,4,5.0,3,1,0
42476,2939,8.0,1,0,0.0,5,1,0
42478,2940,0.0,2,0,0.0,3,1,1
42477,2940,0.0,4,3,5.0,3,1,1
42479,2941,0.0,1,0,0.0,3,1,0
42480,2942,0.0,1,0,0.0,3,1,0
42483,2943,3.0,1,0,0.0,5,1,0
42482,2943,0.0,4,3,1.0,2,1,0
42484,2944,0.0,4,3,1.0,2,1,0
42485,2945,0.0,4,3,3.0,2,1,1
42488,2945,8.0,1,0,0.0,2,1,1
42487,2945,4.0,1,0,0.0,5,1,1
42486,2945,0.0,4,3,2.0,4,1,1
42489,2946,0.0,4,1,7.0,3,1,0
42490,2947,0.0,4,4,2.0,3,1,1
42491,2948,0.0,2,0,0.0,2,1,0
42493,2949,0.0,4,3,1.0,3,1,1
42494,2949,0.0,4,3,1.0,5,1,1
42495,2949,3.0,1,0,0.0,5,1,1
43025,2950,12.0,1,0,0.0,5,1,0
43024,2950,0.0,1,0,0.0,2,1,0
43023,2950,0.0,4,4,2.0,3,1,0
43026,2950,0.0,1,0,0.0,1,1,0
45010,2951,0.0,1,0,0.0,3,1,0
45009,2951,0.0,3,0,0.0,3,1,0
45011,2952,0.0,4,4,1.0,2,1,0
45372,2953,0.0,1,0,0.0,2,1,0
45371,2953,0.0,1,0,0.0,3,1,0
45373,2954,0.0,4,4,4.0,5,1,0
45376,2955,3.0,3,0,0.0,5,1,0
45375,2955,0.0,1,0,0.0,2,1,0
45374,2955,0.0,3,0,0.0,3,1,0
45377,2956,0.0,2,0,0.0,3,1,0
45378,2957,0.0,4,4,1.0,3,1,0
45383,2958,6.0,1,0,0.0,5,1,1
45380,2958,0.0,2,0,0.0,3,1,1
45379,2958,0.0,1,0,0.0,3,1,1
45382,2958,0.0,4,1,1.0,4,1,1
45384,2959,0.0,1,0,0.0,3,1,0
45386,2960,8.0,1,0,0.0,5,1,0
45385,2960,0.0,1,0,0.0,2,1,0
45387,2961,0.0,4,2,2.0,3,1,0
45388,2962,0.0,1,0,0.0,2,1,0
45389,2962,0.0,1,0,0.0,2,1,0
45925,2963,0.0,3,0,0.0,5,1,0
45390,2963,0.0,4,3,2.0,3,1,0
45927,2963,0.0,4,2,1.0,4,1,0
45929,2964,0.0,2,0,0.0,3,1,0
45928,2964,0.0,1,0,0.0,2,1,0
48226,2965,0.0,1,0,0.0,2,1,0
48227,2965,4.0,1,0,0.0,5,1,0
48230,2966,6.0,1,0,0.0,5,1,1
48228,2966,0.0,4,4,4.0,5,1,1
48229,2966,0.0,2,0,0.0,3,1,1
48234,2967,0.0,4,4,4.0,2,1,0
48232,2967,0.0,1,0,0.0,3,1,0
48231,2967,0.0,1,0,0.0,3,1,0
48235,2968,5.0,4,2,3.0,5,1,0
48236,2969,0.0,1,0,0.0,5,1,0
48237,2969,0.0,4,2,1.0,3,1,0
48238,2970,0.0,2,0,0.0,2,1,0
48239,2970,0.0,1,0,0.0,2,1,0
48240,2970,0.0,1,0,0.0,2,1,0
48241,2971,0.0,1,0,0.0,3,1,0
48242,2971,0.0,1,0,0.0,5,1,0
48243,2971,0.0,4,3,4.0,3,1,0
48245,2972,0.0,2,0,0.0,3,1,0
48246,2972,0.0,2,0,0.0,5,1,0
48248,2973,0.0,3,0,0.0,3,1,0
48247,2973,0.0,4,1,4.0,4,1,0
48759,2974,0.0,1,0,0.0,2,1,0
48249,2974,0.0,2,0,0.0,3,1,0
48760,2975,0.0,4,1,1.0,4,1,0
48761,2975,0.0,1,0,0.0,2,1,0
48762,2976,0.0,1,0,0.0,2,1,0
48763,2976,0.0,4,4,2.0,3,1,0
48765,2976,7.0,1,0,0.0,5,1,0
43063,2977,0.0,2,0,0.0,5,1,0
43065,2978,0.0,1,0,0.0,2,1,0
43064,2978,0.0,4,2,1.0,4,1,0
43432,2978,3.0,1,0,0.0,5,1,0
43433,2979,0.0,4,2,1.0,3,1,0
43434,2979,0.0,1,0,0.0,2,1,0
43440,2980,1.0,1,0,0.0,5,1,0
43435,2980,0.0,4,2,1.0,3,1,0
43436,2980,0.0,1,0,0.0,2,1,0
43437,2980,3.0,1,0,0.0,5,1,0
43444,2981,21.0,1,0,0.0,5,1,1
43443,2981,0.0,1,0,0.0,2,1,1
43442,2981,0.0,4,3,1.0,3,1,1
43441,2981,0.0,4,3,1.0,3,1,1
43445,2982,0.0,2,0,0.0,3,1,0
43448,2983,0.0,4,4,3.0,3,1,0
43446,2983,0.0,1,0,0.0,2,1,0
43447,2983,0.0,3,0,0.0,3,1,0
43449,2983,10.0,1,0,0.0,5,1,0
43451,2984,0.0,4,4,1.0,5,1,0
43965,2985,0.0,2,0,0.0,5,1,0
43966,2986,0.0,4,3,3.0,3,1,0
43967,2987,0.0,2,0,0.0,3,1,0
43968,2988,0.0,2,0,0.0,5,1,0
43969,2989,0.0,2,0,0.0,5,1,0
43970,2990,0.0,4,3,1.0,2,1,0
43971,2990,0.0,4,0,0.0,3,1,0
43972,2990,8.0,1,0,0.0,5,1,0
45971,2991,0.0,2,0,0.0,5,1,0
45973,2991,0.0,1,0,0.0,3,1,0
45974,2992,0.0,4,2,1.0,5,1,0
45975,2993,3.0,1,0,0.0,5,1,0
45976,2994,0.0,4,4,2.0,5,1,0
45977,2995,0.0,4,2,3.0,4,1,0
45978,2996,0.0,1,0,0.0,3,1,0
45979,2996,9.0,1,0,0.0,5,1,0
45980,2997,0.0,4,1,7.0,3,1,0
46340,2998,0.0,4,2,1.0,5,1,0
46341,2999,0.0,4,2,1.0,3,1,0
46343,3000,0.0,1,0,0.0,5,1,0
46344,3000,0.0,1,0,0.0,3,1,0
46345,3001,0.0,2,0,0.0,3,1,0
46346,3001,0.0,1,0,0.0,5,1,0
46347,3002,0.0,3,0,0.0,3,1,0
46348,3002,0.0,1,0,0.0,2,1,0
46349,3002,22.0,1,0,0.0,2,1,0
46350,3003,0.0,4,2,1.0,4,1,0
46351,3004,0.0,4,1,4.0,5,1,0
37820,3004,0.0,1,0,0.0,3,1,0
37822,3005,0.0,4,2,1.0,4,1,0
37823,3005,7.0,1,0,0.0,5,1,0
37825,3006,0.0,1,0,0.0,3,1,0
37824,3006,0.0,4,2,1.0,5,1,0
37826,3007,0.0,1,0,0.0,3,1,0
37827,3008,0.0,4,2,1.0,4,1,0
37925,3008,6.0,1,0,0.0,5,1,0
37924,3008,22.0,1,0,0.0,2,1,0
37923,3008,0.0,1,0,0.0,2,1,0
37926,3009,0.0,2,0,0.0,5,1,0
37928,3010,0.0,2,0,0.0,5,1,0
37929,3011,0.0,4,3,1.0,5,1,0
37930,3012,0.0,4,1,7.0,4,1,0
37931,3013,0.0,2,0,0.0,3,1,0
37932,3013,0.0,1,0,0.0,3,1,0
37933,3014,0.0,1,0,0.0,3,1,0
37934,3014,0.0,2,0,0.0,5,1,0
37935,3015,0.0,1,0,0.0,3,1,0
37936,3016,0.0,4,2,1.0,5,1,0
37937,3017,0.0,2,0,0.0,5,1,0
38363,3018,0.0,4,4,3.0,4,1,0
37940,3019,0.0,2,0,0.0,5,1,0
38280,3020,0.0,4,2,2.0,4,1,0
38281,3021,0.0,1,0,0.0,3,1,0
38282,3022,0.0,4,3,1.0,3,1,0
38283,3022,0.0,1,0,0.0,2,1,0
38284,3023,0.0,4,3,3.0,2,1,0
38285,3023,0.0,2,0,0.0,2,1,0
38377,3024,0.0,4,1,7.0,5,1,0
38287,3024,0.0,1,0,0.0,2,1,0
38376,3024,0.0,1,0,0.0,2,1,0
38286,3024,0.0,3,0,0.0,3,1,0
38379,3025,0.0,1,0,0.0,2,1,0
38378,3025,0.0,3,0,0.0,3,1,0
38380,3027,0.0,1,0,0.0,3,1,0
38381,3027,0.0,4,2,1.0,4,1,0
38382,3027,0.0,4,3,2.0,4,1,0
38383,3028,0.0,4,3,1.0,3,1,0
38384,3028,0.0,4,2,7.0,3,1,0
38386,3028,15.0,1,0,0.0,2,1,0
38387,3028,0.0,1,0,0.0,2,1,0
38388,3029,0.0,1,0,0.0,3,1,0
38389,3030,0.0,3,0,0.0,3,1,0
38390,3030,0.0,1,0,0.0,2,1,0
38391,3030,3.0,1,0,0.0,5,1,0
38392,3030,9.0,1,0,0.0,2,1,0
38393,3031,0.0,4,2,1.0,5,1,0
51435,3031,0.0,1,0,0.0,2,1,0
38397,3032,0.0,2,0,0.0,3,1,0
38395,3032,0.0,1,0,0.0,3,1,0
38398,3033,0.0,1,0,0.0,2,1,0
51355,3034,0.0,4,2,1.0,3,1,0
51356,3035,0.0,1,0,0.0,3,1,0
51357,3035,0.0,1,0,0.0,2,1,0
51358,3036,0.0,4,1,3.0,4,1,0
51359,3037,0.0,4,2,2.0,4,1,0
51360,3038,0.0,4,2,3.0,4,1,0
51454,3039,0.0,2,0,0.0,3,1,0
51455,3040,0.0,4,4,1.0,3,1,0
51458,3041,0.0,2,0,0.0,5,1,0
51459,3042,0.0,2,0,0.0,5,1,0
51460,3043,0.0,2,0,0.0,5,1,0
51463,3044,0.0,2,0,0.0,2,1,0
51462,3044,0.0,2,0,0.0,3,1,0
51461,3044,0.0,1,0,0.0,3,1,0
51464,3045,0.0,2,0,0.0,3,1,0
51465,3046,0.0,1,0,0.0,3,1,0
46754,3046,0.0,4,1,7.0,5,1,0
51467,3047,0.0,2,0,0.0,5,1,0
51469,3048,0.0,4,3,1.0,3,1,0
51470,3049,0.0,1,0,0.0,3,1,0
51471,3049,0.0,4,3,2.0,3,1,0
51472,3050,0.0,4,2,1.0,3,1,0
51473,3050,0.0,4,4,1.0,3,1,0
46709,3051,0.0,1,0,0.0,3,1,0
46708,3051,0.0,4,2,1.0,3,1,0
46710,3052,0.0,4,2,1.0,3,1,0
46711,3052,0.0,4,2,1.0,3,1,0
46712,3052,0.0,1,0,0.0,2,1,0
46714,3053,0.0,2,0,0.0,3,1,0
46715,3054,0.0,1,0,0.0,2,1,0
46716,3054,0.0,1,0,0.0,2,1,0
46804,3055,15.0,1,0,0.0,2,1,0
46803,3055,0.0,2,0,0.0,2,1,0
46805,3056,0.0,2,0,0.0,3,1,0
46806,3057,0.0,2,0,0.0,2,1,0
46807,3057,0.0,2,0,0.0,2,1,0
46808,3057,0.0,1,0,0.0,2,1,0
46812,3058,3.0,1,0,0.0,5,1,0
46811,3058,0.0,1,0,0.0,3,1,0
46809,3058,0.0,2,0,0.0,3,1,0
46813,3059,0.0,1,0,0.0,3,1,0
46814,3060,0.0,2,0,0.0,3,1,0
46817,3061,3.0,1,0,0.0,5,1,0
46815,3061,0.0,2,0,0.0,3,1,0
46816,3061,0.0,1,0,0.0,2,1,0
46818,3061,3.0,1,0,0.0,5,1,0
47234,3062,0.0,4,2,1.0,3,1,0
50594,3062,0.0,4,0,0.0,0,1,0
46820,3063,0.0,1,0,0.0,3,1,0
46822,3063,0.0,2,0,0.0,5,1,0
46824,3064,0.0,2,0,0.0,3,1,0
46823,3064,0.0,2,0,0.0,3,1,0
46825,3065,0.0,1,0,0.0,3,1,0
46826,3065,0.0,4,2,7.0,3,1,0
46827,3066,0.0,4,3,5.0,3,1,0
47190,3066,0.0,2,0,0.0,2,1,0
47191,3067,0.0,2,0,0.0,2,1,0
47192,3068,0.0,1,0,0.0,3,1,0
47193,3069,0.0,1,0,0.0,3,1,0
47195,3070,0.0,2,0,0.0,5,1,0
47196,3071,0.0,4,2,1.0,5,1,0
47197,3071,0.0,4,2,5.0,3,1,0
47299,3072,0.0,2,0,0.0,3,1,0
47301,3073,0.0,4,2,1.0,4,1,0
47300,3073,0.0,4,3,1.0,3,1,0
47303,3074,3.0,1,0,0.0,5,1,0
47302,3074,0.0,4,3,1.0,3,1,0
47304,3075,0.0,2,0,0.0,5,1,0
47305,3076,0.0,2,0,0.0,3,1,0
51208,3077,0.0,4,2,4.0,5,1,0
51209,3078,0.0,2,0,0.0,3,1,0
51210,3078,0.0,2,0,0.0,5,1,0
51211,3079,0.0,2,0,0.0,5,1,0
51213,3080,0.0,4,2,1.0,5,1,0
51212,3080,0.0,1,0,0.0,3,1,0
51215,3081,26.0,1,0,0.0,2,1,0
51214,3081,0.0,4,4,2.0,2,1,0
51216,3082,0.0,4,4,1.0,5,1,0
51217,3083,0.0,1,0,0.0,5,1,0
51220,3084,0.0,2,0,0.0,3,1,0
51219,3084,0.0,4,2,1.0,5,1,0
51221,3085,0.0,2,0,0.0,3,1,0
51222,3086,0.0,2,0,0.0,5,1,0
51223,3086,0.0,2,0,0.0,3,1,0
51224,3087,0.0,4,2,4.0,5,1,0
51225,3088,0.0,2,0,0.0,5,1,0
51226,3089,0.0,2,0,0.0,3,1,0
51227,3089,0.0,1,0,0.0,2,1,0
51967,3090,0.0,1,0,0.0,2,1,0
51966,3090,0.0,4,4,1.0,3,1,0
51228,3090,0.0,4,2,1.0,3,1,0
51969,3091,0.0,4,3,1.0,5,1,0
51968,3091,0.0,1,0,0.0,3,1,0
51970,3092,0.0,2,0,0.0,3,1,0
51971,3093,0.0,3,0,0.0,3,1,0
52066,3093,0.0,1,0,0.0,2,1,0
52067,3094,0.0,2,0,0.0,3,1,0
52068,3095,0.0,4,3,1.0,5,1,0
52194,3096,0.0,1,0,0.0,2,1,0
52196,3096,0.0,4,2,1.0,4,1,0
52197,3096,3.0,1,0,0.0,5,1,0
52198,3096,1.0,3,0,0.0,5,1,0
52199,3097,0.0,4,2,2.0,3,1,0
52202,3097,1.0,1,0,0.0,5,1,0
52200,3097,0.0,4,3,1.0,3,1,0
52201,3097,2.0,1,0,0.0,5,1,0
52209,3098,10.0,1,0,0.0,5,1,0
52205,3098,3.0,1,0,0.0,5,1,0
52204,3098,0.0,3,0,0.0,4,1,0
52203,3098,0.0,1,0,0.0,2,1,0
52212,3099,9.0,1,0,0.0,2,1,0
52211,3099,0.0,1,0,0.0,3,1,0
52210,3099,0.0,4,2,1.0,4,1,0
52213,3100,0.0,4,1,7.0,5,1,0
52215,3101,0.0,2,0,0.0,5,1,0
52214,3101,0.0,2,0,0.0,5,1,0
52216,3102,0.0,4,2,1.0,5,1,0
52217,3103,0.0,1,0,0.0,5,1,0
52218,3103,0.0,1,0,0.0,2,1,0
52220,3104,0.0,1,0,0.0,3,1,0
52221,3105,0.0,4,4,1.0,5,1,0
52222,3106,0.0,4,4,2.0,3,1,0
53022,3106,0.0,1,0,0.0,2,1,0
53025,3107,0.0,1,0,0.0,2,1,0
53023,3107,0.0,2,0,0.0,3,1,0
53024,3107,0.0,4,3,7.0,3,1,0
53026,3108,0.0,2,0,0.0,5,1,0
50090,3109,0.0,4,3,1.0,4,1,0
50091,3110,0.0,1,0,0.0,2,1,0
50094,3110,13.0,1,0,0.0,5,1,0
50093,3110,0.0,4,2,1.0,3,1,0
50215,3111,0.0,4,2,2.0,5,1,0
50216,3112,0.0,1,0,0.0,2,1,0
50218,3113,0.0,1,0,0.0,2,1,0
50217,3113,0.0,1,0,0.0,3,1,0
50219,3114,0.0,2,0,0.0,3,1,0
50220,3115,0.0,2,0,0.0,5,1,0
50221,3116,0.0,4,1,1.0,5,1,0
50222,3117,0.0,4,4,1.0,3,1,0
50224,3118,0.0,2,0,0.0,3,1,0
50225,3119,0.0,4,3,1.0,3,1,0
50226,3119,0.0,4,2,1.0,3,1,0
50227,3120,0.0,4,2,1.0,5,1,0
50228,3121,10.0,1,0,0.0,5,1,0
52904,3122,0.0,1,0,0.0,2,1,0
50229,3122,0.0,1,0,0.0,2,1,0
52905,3123,0.0,4,4,1.0,5,1,0
52906,3124,0.0,4,2,1.0,3,1,0
52907,3124,0.0,4,1,1.0,3,1,0
49857,3125,0.0,1,0,0.0,2,1,0
51238,3125,0.0,1,0,0.0,2,1,0
49951,3125,0.0,4,2,1.0,4,1,0
51239,3126,0.0,2,0,8.0,5,1,0
51240,3126,0.0,4,2,1.0,5,1,0
51242,3127,0.0,1,0,0.0,3,1,1
51241,3127,0.0,4,2,1.0,5,1,1
51243,3128,0.0,2,0,0.0,5,1,0
51244,3129,0.0,4,3,1.0,5,1,0
51248,3130,0.0,1,0,0.0,2,1,0
51247,3130,0.0,4,2,1.0,3,1,0
51245,3130,0.0,4,4,1.0,3,1,0
51249,3131,0.0,3,0,0.0,3,1,0
51250,3132,0.0,2,0,0.0,3,1,0
51252,3133,0.0,2,0,0.0,5,1,0
51251,3133,0.0,2,0,0.0,3,1,0
51253,3134,0.0,4,2,1.0,5,1,0
51256,3135,4.0,1,0,0.0,5,1,0
51255,3135,0.0,2,0,0.0,2,1,0
51254,3135,0.0,4,2,1.0,3,1,0
51258,3136,0.0,4,3,1.0,3,1,0
51259,3137,15.0,1,0,0.0,2,1,0
51262,3138,6.0,1,0,0.0,5,1,0
51260,3138,0.0,1,0,0.0,2,1,0
51261,3138,0.0,4,2,2.0,3,1,0
51996,3139,0.0,1,0,0.0,2,1,1
51995,3139,0.0,4,4,1.0,3,1,1
51997,3140,0.0,1,0,0.0,2,1,0
52231,3141,0.0,4,2,3.0,4,1,0
51999,3141,0.0,2,0,0.0,3,1,0
